field_1,역명,위도,경도,SIG_KOR_NM
67554,중화중학교,127.09405,37.583998,중랑구
67555,용마문화복지센터,127.095167,37.586712,중랑구
67556,용마문화복지센터,127.095348,37.586368,중랑구
67557,서일대학교,127.096804,37.589079,중랑구
67558,서일대학교,127.0967,37.58951,중랑구
67559,우리은행망우동지점,127.097627,37.591217,중랑구
67560,면일초등학교,127.098269,37.591786,중랑구
67561,용마공원입구,127.099292,37.594253,중랑구
67562,용마공원입구,127.099361,37.593786,중랑구
67563,삼용사입구,127.100418,37.596944,중랑구
67564,삼용사입구,127.100175,37.597683,중랑구
67565,중곡초등학교,127.084179,37.573151,중랑구
67566,중곡초등학교,127.084205,37.572917,중랑구
67567,방약국앞,127.08574,37.575997,중랑구
67568,방약국앞,127.085849,37.575775,중랑구
67569,면남초등학교,127.085932,37.5783,중랑구
67570,면남초등학교,127.086325,37.578634,중랑구
67571,면목시장,127.087651,37.579647,중랑구
67572,지하철7호선사가정역,127.088434,37.581224,중랑구
67573,지하철7호선사가정역,127.088225,37.579982,중랑구
67574,면목우체국.녹색병원,127.088455,37.582733,중랑구
67575,면목우체국.녹색병원,127.088718,37.582055,중랑구
67576,면동초등학교,127.08836,37.584855,중랑구
67577,면동초등학교,127.088454,37.584257,중랑구
67578,면목본동주민센터.면목정보도서관,127.088098,37.586515,중랑구
67579,면목본동주민센터.면목정보도서관,127.088176,37.586754,중랑구
67580,지하철7호선면목역,127.087523,37.589166,중랑구
67581,지하철7호선면목역,127.087241,37.589132,중랑구
67582,면목초등학교,127.086678,37.591302,중랑구
67583,면목초등학교,127.086973,37.591344,중랑구
67584,지하철7호선상봉역,127.08594,37.594197,중랑구
67585,지하철7호선상봉역,127.086177,37.594397,중랑구
67586,우림시장,127.099149,37.595503,중랑구
67587,우림시장,127.09954,37.595398,중랑구
67588,봉우재고개,127.097305,37.595112,중랑구
67589,봉우재고개,127.097837,37.595025,중랑구
67590,혜원여중고입구,127.095357,37.594684,중랑구
67591,혜원여중고입구,127.09505,37.594427,중랑구
67592,상봉터미널입구,127.093501,37.594292,중랑구
67593,상봉터미널입구,127.092532,37.59388,중랑구
67594,상봉신협,127.090568,37.593653,중랑구
67595,상봉신협,127.089902,37.593365,중랑구
67596,면목6거리,127.087203,37.59294,중랑구
67597,면목6거리,127.087677,37.592807,중랑구
67598,서울창업카페상봉점,127.083713,37.59224,중랑구
67599,서울창업카페상봉점,127.083885,37.592028,중랑구
67600,금성시장,127.0813,37.591663,중랑구
67601,88병원,127.080896,37.591312,중랑구
67602,동부시장남문입구,127.078259,37.59077,중랑구
67603,동부시장남문입구,127.077417,37.590301,중랑구
67604,중랑초등학교,127.074386,37.58949,중랑구
67605,중랑초등학교,127.074318,37.58932,중랑구
67606,서울우유앞,127.073168,37.591449,중랑구
67607,서울우유앞,127.072817,37.592108,중랑구
67608,망우동고개,127.107145,37.600672,중랑구
67609,망우리고개,127.107938,37.600319,중랑구
67610,금란교회앞,127.102895,37.600123,중랑구
67611,금란교회앞,127.103804,37.600689,중랑구
67612,하나은행망우동지점,127.098484,37.599587,중랑구
67613,하나은행망우동지점,127.098209,37.599526,중랑구
67614,우림시장,127.097261,37.598964,중랑구
67615,망우지구대,127.095842,37.599037,중랑구
67616,망우역,127.095446,37.598555,중랑구
67617,망우역,127.09397,37.598588,중랑구
67618,지하철7호선상봉역,127.088733,37.59735,중랑구
67619,국민은행망우동지점,127.097355,37.599481,중랑구
67620,지하철7호선상봉역,127.087246,37.596624,중랑구
67621,국민은행망우동지점,127.097102,37.599473,중랑구
67622,한샘교회,127.082395,37.595323,중랑구
67623,중랑역동부시장1,127.075301,37.593872,중랑구
67624,늘푸른동아아파트,127.080357,37.572498,중랑구
67625,경남아너스빌아파트앞,127.080155,37.57475,중랑구
67626,면목119안전센터,127.079909,37.573522,중랑구
67627,면목신우아파트,127.079812,37.580633,중랑구
67628,면목신우아파트,127.079441,37.580271,중랑구
67629,장안시장,127.080031,37.585341,중랑구
67630,면목5동주민센터,127.079665,37.585067,중랑구
67631,면목2동,127.08012,37.587479,중랑구
67632,면목2동,127.079768,37.587297,중랑구
67633,중목초등학교,127.080217,37.589545,중랑구
67634,면목2동주민센터,127.079859,37.589383,중랑구
67635,상봉2동복합청사.도서관,127.08033,37.591835,중랑구
67636,상봉2동복합청사.도서관,127.079978,37.591891,중랑구
67637,중화동한신아파트,127.080169,37.599076,중랑구
67638,국민은행중화동지점,127.079862,37.598842,중랑구
67639,지하철7호선중화역,127.07945,37.602844,중랑구
67640,지하철7호선중화역,127.079156,37.602649,중랑구
67641,한국전력동부지사,127.078828,37.606037,중랑구
67642,한국전력동부지사,127.078196,37.607132,중랑구
67643,먹골역.묵동자이아파트,127.077101,37.613594,중랑구
67644,묵동삼거리.먹골역,127.07712,37.612557,중랑구
67645,묵동자이.신도브래뉴아파트,127.076589,37.61527,중랑구
67646,극동늘푸른아파트,127.076404,37.614703,중랑구
67647,중랑역.동부시장,127.075097,37.593587,중랑구
67648,중랑역.동부시장,127.076166,37.593983,중랑구
67649,상봉역.중랑우체국,127.08286,37.595665,중랑구
67650,상봉역.중랑우체국,127.083744,37.595959,중랑구
67651,망우역.상봉터미널,127.09035,37.597507,중랑구
67652,망우역.상봉터미널,127.091139,37.597828,중랑구
67800,면곡시장,127.081066,37.571645,중랑구
777,성신여대입구역(경유),127.016377,37.592459,성북구
778,성신여대입구역(경유),127.016296,37.592717,성북구
779,길음교교차로(경유),127.02225,37.601266,성북구
780,길음교교차로(경유),127.022035,37.602048,성북구
781,미아사거리(경유),127.030091,37.608588,성북구
782,미아사거리(경유),127.030065,37.609423,성북구
65258,석계역2번출구,127.066534,37.614803,성북구
65297,석계역(1호선),127.065884,37.614568,성북구
65331,석계역1번출구.B,127.065038,37.614716,성북구
65351,석계역1번출구,127.064939,37.614744,성북구
66396,창문여고,127.035864,37.612134,성북구
66498,창문여고앞,127.035411,37.611998,성북구
66499,송중동한일유엔아이,127.037953,37.61375,성북구
66599,꿈의숲대명루첸아파트,127.047913,37.6197,성북구
66600,남대문중학교,127.055482,37.617307,성북구
66601,남대문중학교,127.055452,37.617728,성북구
66602,돈암코오롱하늘채.일신휴먼빌,127.011429,37.599443,성북구
66603,동덕여대부속유치원앞,127.045431,37.606163,성북구
66604,두산아파트3단지,127.038892,37.605201,성북구
66605,동덕여대정문앞,127.041239,37.605873,성북구
66606,동덕여대오거리,127.042416,37.604378,성북구
66607,월곡로데오거리,127.043731,37.605011,성북구
66608,우남아파트,127.046182,37.605434,성북구
66609,래미안장위퍼스트하이아파트,127.050552,37.619504,성북구
66610,꿈의숲아이파크아파트,127.051095,37.617805,성북구
66611,장곡시장,127.047025,37.618068,성북구
66612,선잠로3길입구,126.996884,37.596028,성북구
66613,선잠로3길입구,126.997212,37.595953,성북구
66614,꿈의숲대명루첸아파트,127.046965,37.619154,성북구
66615,꿈의숲동문앞,127.04594,37.620539,성북구
66622,돈암코오롱하늘채아파트,127.011228,37.598977,성북구
66623,돈암코오롱하늘채아파트,127.011421,37.598972,성북구
66624,우리옛돌박물관.정법사,126.990257,37.600709,성북구
66625,한국가구박물관입구,126.992064,37.599723,성북구
66626,한국가구박물관입구,126.992278,37.599791,성북구
66627,세계문화유산정릉,127.009589,37.601666,성북구
66628,정릉꿈에그린1단지,127.010935,37.602169,성북구
66629,아리랑시장,127.011284,37.602432,성북구
66630,아리랑시장,127.011497,37.60242,성북구
66631,중앙하이츠빌아파트,127.010595,37.602535,성북구
66632,정릉꿈에그린아파트,127.011263,37.60157,성북구
66633,정릉꿈에그린아파트,127.011504,37.60157,성북구
66634,일신휴먼빌.우정아파트,127.011297,37.60014,성북구
66635,선잠단지.성락원앞,126.999067,37.594563,성북구
66636,선잠단지.성락원앞,126.999019,37.594457,성북구
66637,성북동성당,126.997727,37.595159,성북구
66638,성북동성당,126.997815,37.595252,성북구
66639,성북빌리지,126.99661,37.596715,성북구
66640,북악슈퍼,126.994942,37.597508,성북구
66641,북악슈퍼,126.994924,37.597395,성북구
66642,길상사,126.99389,37.598318,성북구
66643,길상사,126.993672,37.598272,성북구
66644,성북빌리지,126.996497,37.596591,성북구
66645,국민은행장위동지점,127.048192,37.613577,성북구
66646,국민은행사거리,127.048209,37.613706,성북구
66647,원진프라자앞,127.032945,37.599544,성북구
66648,장월초교.참누리아파트,127.048402,37.623289,성북구
66649,동방주택,127.043726,37.616585,성북구
66650,장위중학교,127.040501,37.611909,성북구
66651,파리바게트앞,127.022656,37.611388,성북구
66652,창문여고앞,127.035275,37.611882,성북구
66653,미아타운입구.동방고개.한일아파트,127.038021,37.613829,성북구
66654,석계역,127.064953,37.614625,성북구
66655,북서울꿈의숲,127.045151,37.619945,성북구
66656,동아아파트,127.047276,37.608032,성북구
66657,빙그레슈퍼,127.047678,37.609786,성북구
66658,장위동그린빌아파트,127.043007,37.617779,성북구
66659,동방고개,127.038323,37.613752,성북구
66660,장위1동주민센터,127.043292,37.613818,성북구
66661,상월곡역,127.047804,37.606864,성북구
66662,창문여고앞,127.035766,37.611755,성북구
66663,하월곡동밤나무골시장,127.035664,37.609502,성북구
66664,월곡1동주민센터,127.035698,37.610554,성북구
66665,성가복지병원앞,127.031114,37.605939,성북구
66666,종암아이파크2차후문,127.031911,37.597902,성북구
66667,신안APT.길음초등학교,127.01642,37.614224,성북구
66668,길음역출구,127.024352,37.602211,성북구
66669,길음시장입구,127.022275,37.605127,성북구
66670,길음전철역,127.024116,37.604086,성북구
66671,4호선성신여대역,127.016452,37.592292,성북구
66672,산장아파트,127.003469,37.616609,성북구
66673,정릉4동종점,127.010178,37.612944,성북구
66674,넓은마당,126.999738,37.614686,성북구
66675,도광사,127.001358,37.615432,성북구
66676,도광사,127.001467,37.615409,성북구
66677,넓은마당,126.999704,37.614606,성북구
66678,산림초소,126.997944,37.61392,성북구
66679,정릉2동주민센터,127.011078,37.604609,성북구
66680,중앙하이츠정문,127.010806,37.602731,성북구
66681,중앙하이츠후문,127.009171,37.603509,성북구
66682,중앙하이츠후문,127.009484,37.603419,성북구
66683,중앙하이츠정문,127.010978,37.602697,성북구
66684,일신휴먼빌.우정아파트,127.011194,37.600096,성북구
66685,정릉길음시장,127.019516,37.602566,성북구
66686,용문중고교,127.022925,37.588027,성북구
66687,한진207동앞,127.010474,37.596349,성북구
66688,아리랑고개.아리랑시네미디어센터,127.013794,37.600456,성북구
66689,돈암힐스테이트.코오롱하늘채,127.014367,37.598792,성북구
66690,한진206동앞,127.010723,37.595494,성북구
66691,돈암2동주민센터입구.흥천사,127.014997,37.596865,성북구
66692,성신여대입구역,127.01621,37.593507,성북구
66693,홈마트,127.020258,37.589344,성북구
66694,한성대입구3거리,127.010945,37.586412,성북구
66695,한성대정문,127.011229,37.582563,성북구
66696,돈암초등학교,127.012387,37.59154,성북구
66697,삼선시장,127.00911,37.588145,성북구
66698,한신108동앞,127.009648,37.593975,성북구
66699,스카이프라자앞.111동,127.010533,37.594877,성북구
66700,스카이프라자앞.111동앞,127.010412,37.594511,성북구
66701,한신108동앞,127.009457,37.593533,성북구
66702,한신105동앞,127.008779,37.592571,성북구
66703,삼선푸르지오APT앞,127.013612,37.584856,성북구
66704,성북동주민센터.동구마케팅고,127.003992,37.590803,성북구
66705,한신113동앞,127.0086,37.594343,성북구
66706,돈암2동주민센터,127.010991,37.597586,성북구
66707,낙산삼거리,127.010567,37.580267,성북구
66708,수녀원입구,127.005548,37.611895,성북구
66709,월곡초등학교후문,127.045476,37.611379,성북구
66710,정든마을,127.007407,37.609505,성북구
66711,개운초등학교,127.028433,37.601202,성북구
66712,월곡시장.동덕여대오거리,127.042714,37.604127,성북구
66713,우성APT정문,127.015206,37.600451,성북구
66714,나약국,127.041453,37.614295,성북구
66715,소망슈퍼,127.048167,37.611054,성북구
66716,월곡로데오거리,127.043873,37.604899,성북구
66717,장위천주교앞,127.048784,37.612394,성북구
66718,대동슈퍼,127.005885,37.611178,성북구
66719,죽림정사앞,127.029175,37.599651,성북구
66720,쌍용APT,127.016419,37.600028,성북구
66721,종암래미안,127.02983,37.601859,성북구
66722,슈퍼앞,127.04241,37.615724,성북구
66723,빙그레슈퍼,127.047629,37.609987,성북구
66724,동아아파트정문앞,127.046134,37.606887,성북구
66725,수보약국,127.008044,37.608704,성북구
66726,명신초.삼선푸르지오.힐스테이트,127.014599,37.582259,성북구
66727,자산약국.월곡전철역입구.6호선,127.039338,37.604173,성북구
